  id   | empty_count | full_count | sum 
 11425 |          14 |         95 | 109
  6648 |          11 |         98 | 109
  3689 |          14 |         95 | 109
  6596 |          13 |         96 | 109
  6594 |          12 |         97 | 109
  3726 |          11 |         98 | 109
  3744 |          13 |         96 | 109
 11417 |          13 |         96 | 109
  3754 |          13 |         96 | 109
 11412 |          10 |         99 | 109
  6522 |          13 |         96 | 109
  6515 |          14 |         95 | 109
  6465 |          14 |         95 | 109
  3830 |          14 |         95 | 109
  3833 |          11 |         98 | 109
  6443 |          14 |         95 | 109
  6423 |          13 |         96 | 109
  6355 |          12 |         97 | 109
  6346 |          13 |         96 | 109
  6342 |          14 |         95 | 109
  3894 |          12 |         97 | 109
  3898 |          14 |         95 | 109
  3900 |          14 |         95 | 109
  6323 |          13 |         96 | 109
  6304 |          11 |         98 | 109
  6292 |          13 |         96 | 109
  6291 |          14 |         95 | 109
  3968 |          12 |         97 | 109
  3975 |          13 |         96 | 109
   247 |          13 |         96 | 109
  3984 |          14 |         95 | 109
  6233 |          12 |         97 | 109
  6232 |          11 |         98 | 109
  6214 |          13 |         96 | 109
  4019 |          12 |         97 | 109
  4029 |          13 |         96 | 109
  4051 |          14 |         95 | 109
  4052 |          14 |         95 | 109
  4076 |          14 |         95 | 109
  6176 |          13 |         96 | 109
  6165 |          13 |         96 | 109
  4094 |          13 |         96 | 109
 11827 |          13 |         96 | 109
  6140 |          12 |         97 | 109
  4144 |          12 |         97 | 109
  6335 |          13 |         96 | 109
  4205 |          13 |         96 | 109
  6041 |          13 |         96 | 109
  6034 |          13 |         96 | 109
  4222 |          12 |         97 | 109
  4228 |          12 |         97 | 109
  4237 |          13 |         96 | 109
  4238 |          12 |         97 | 109
  6011 |          11 |         98 | 109
  5963 |          13 |         96 | 109
  5961 |          12 |         97 | 109
  5939 |          13 |         96 | 109
  5925 |          12 |         97 | 109
  5923 |          13 |         96 | 109
  5889 |          14 |         95 | 109
 11357 |          16 |         93 | 109
  5861 |          13 |         96 | 109
  5857 |          13 |         96 | 109
  4346 |          13 |         96 | 109
  4349 |          14 |         95 | 109
  4351 |          12 |         97 | 109
  4371 |          10 |         99 | 109
  4375 |          11 |         98 | 109
  5798 |          10 |         99 | 109
  4427 |          14 |         95 | 109
  4428 |          13 |         96 | 109
  4451 |          14 |         95 | 109
  5757 |          13 |         96 | 109
  4462 |          10 |         99 | 109
  4464 |          13 |         96 | 109
  5723 |          15 |         94 | 109
  5717 |          12 |         97 | 109
  4575 |          12 |         97 | 109
  4529 |          15 |         94 | 109
  5681 |          14 |         95 | 109
  5632 |          10 |         99 | 109
  4594 |          12 |         97 | 109
  4601 |          12 |         97 | 109
  5586 |          12 |         97 | 109
  4629 |          13 |         96 | 109
  7301 |          10 |        100 | 110
   181 |          14 |         96 | 110
  7319 |          15 |         95 | 110
  3130 |          14 |         96 | 110
  3121 |          13 |         97 | 110
  5550 |          12 |         98 | 110
  7363 |          13 |         97 | 110
    21 |          13 |         97 | 110
  3087 |          13 |         97 | 110
  7386 |          12 |         98 | 110
 11155 |          13 |         97 | 110
  7388 |          14 |         96 | 110
  7417 |          13 |         97 | 110
  7426 |          12 |         98 | 110
  6445 |          13 |         97 | 110
  7438 |          12 |         98 | 110
  3039 |          11 |         99 | 110
 11161 |          12 |         98 | 110
 11484 |          13 |         97 | 110
 11403 |          13 |         97 | 110
  7443 |          12 |         98 | 110
  6433 |           9 |        101 | 110
  7449 |          14 |         96 | 110
  3852 |          13 |         97 | 110
 11172 |          13 |         97 | 110
  3012 |          13 |         97 | 110
  3856 |          14 |         96 | 110
  6417 |          10 |        100 | 110
  7476 |          12 |         98 | 110
  6409 |          10 |        100 | 110
  7497 |          12 |         98 | 110
  7409 |          14 |         96 | 110
  2976 |          13 |         97 | 110
  2973 |          12 |         98 | 110
  2961 |          13 |         97 | 110
  6389 |          13 |         97 | 110
  7569 |          12 |         98 | 110
  6377 |          13 |         97 | 110
  2921 |          14 |         96 | 110
  3877 |          12 |         98 | 110
  7571 |          13 |         97 | 110
  6367 |          12 |         98 | 110
  2913 |          14 |         96 | 110
  5708 |          13 |         97 | 110
  2910 |          13 |         97 | 110
  2908 |          14 |         96 | 110
  2877 |           9 |        101 | 110
 11190 |          11 |         99 | 110
  7612 |          12 |         98 | 110
 11214 |          10 |        100 | 110
  6341 |          14 |         96 | 110
  4513 |          15 |         95 | 110
  7625 |          11 |         99 | 110
  2834 |          13 |         97 | 110
   429 |          13 |         97 | 110
   235 |          11 |         99 | 110
 11224 |          10 |        100 | 110
  7642 |          14 |         96 | 110
  6328 |          15 |         95 | 110
  7649 |          14 |         96 | 110
  7672 |          13 |         97 | 110
  7705 |          11 |         99 | 110
  2768 |          13 |         97 | 110
  2762 |          13 |         97 | 110
 11234 |          13 |         97 | 110
 11543 |          13 |         97 | 110
  2751 |          14 |         96 | 110
  2731 |          14 |         96 | 110
   159 |          14 |         96 | 110
  2717 |          12 |         98 | 110
  7773 |          13 |         97 | 110
  7779 |          14 |         96 | 110
   416 |          11 |         99 | 110
  3927 |          12 |         98 | 110
  7786 |          13 |         97 | 110
  7814 |          10 |        100 | 110
  7816 |          12 |         98 | 110
 11243 |           7 |        103 | 110
  2682 |          14 |         96 | 110
 11263 |          13 |         97 | 110
  7818 |          15 |         95 | 110
  2641 |          13 |         97 | 110
  2633 |          13 |         97 | 110
  7883 |          14 |         96 | 110
  7903 |          14 |         96 | 110
 11554 |          12 |         98 | 110
  2565 |          14 |         96 | 110
  2561 |          13 |         97 | 110
  2532 |          14 |         96 | 110
  2531 |          14 |         96 | 110
  2530 |          10 |        100 | 110
  7977 |          12 |         98 | 110
  3958 |          12 |         98 | 110
  8014 |          14 |         96 | 110
  2469 |          13 |         97 | 110
  6266 |          12 |         98 | 110
 11565 |          13 |         97 | 110
  2446 |          14 |         96 | 110
 11585 |          13 |         97 | 110
  2374 |          15 |         95 | 110
   392 |          13 |         97 | 110
  2361 |          14 |         96 | 110
  8142 |          15 |         95 | 110
  6258 |          11 |         99 | 110
  8147 |          14 |         96 | 110
  5554 |          13 |         97 | 110
  3976 |          12 |         98 | 110
  5690 |          11 |         99 | 110
  2330 |          14 |         96 | 110
  2327 |          12 |         98 | 110
  2320 |          12 |         98 | 110
  8211 |          14 |         96 | 110
   296 |          14 |         96 | 110
  2314 |          14 |         96 | 110
 11807 |          12 |         98 | 110
  3988 |          14 |         96 | 110
  2309 |          12 |         98 | 110
  8226 |          14 |         96 | 110
  8254 |          12 |         98 | 110
  4618 |          14 |         96 | 110
  8255 |          11 |         99 | 110
  8263 |          14 |         96 | 110
  2283 |          11 |         99 | 110
  8286 |          12 |         98 | 110
  2249 |          12 |         98 | 110
  8310 |          14 |         96 | 110
  8317 |          12 |         98 | 110
  2234 |          13 |         97 | 110
 11294 |          13 |         97 | 110
  8318 |          14 |         96 | 110
  2228 |          14 |         96 | 110
  2227 |          14 |         96 | 110
  8351 |          13 |         97 | 110
  8361 |          12 |         98 | 110
  8374 |          12 |         98 | 110
  2177 |          12 |         98 | 110
  8387 |           9 |        101 | 110
  8394 |          13 |         97 | 110
 11300 |          15 |         95 | 110
  2169 |          12 |         98 | 110
  2156 |          12 |         98 | 110
  8429 |          13 |         97 | 110
  2136 |          14 |         96 | 110
  2119 |           9 |        101 | 110
  2118 |          13 |         97 | 110
  5560 |          13 |         97 | 110
  8485 |          13 |         97 | 110
  8494 |          13 |         97 | 110
  2101 |          12 |         98 | 110
  8511 |          11 |         99 | 110
  2070 |          12 |         98 | 110
  8526 |          13 |         97 | 110
  8548 |          12 |         98 | 110
  8549 |          11 |         99 | 110
  2043 |          12 |         98 | 110
  2032 |          14 |         96 | 110
  5088 |          13 |         97 | 110
   361 |          14 |         96 | 110
  5678 |          14 |         96 | 110
  8574 |          14 |         96 | 110
  8638 |          13 |         97 | 110
  1992 |          13 |         97 | 110
